date,temperature_2m_mean
2021-06-25 18:15:00+00:00,21.786919
2021-06-26 18:15:00+00:00,22.282751
2021-06-27 18:15:00+00:00,22.343164
2021-06-28 18:15:00+00:00,22.776499
2021-06-29 18:15:00+00:00,22.368166
2021-06-30 18:15:00+00:00,21.968168
2021-07-01 18:15:00+00:00,20.603584
2021-07-02 18:15:00+00:00,21.803583
2021-07-03 18:15:00+00:00,21.997335
2021-07-04 18:15:00+00:00,22.349419
2021-07-05 18:15:00+00:00,23.039
2021-07-06 18:15:00+00:00,23.161917
2021-07-07 18:15:00+00:00,22.549417
2021-07-08 18:15:00+00:00,22.641085
2021-07-09 18:15:00+00:00,22.774422
2021-07-10 18:15:00+00:00,22.018167
2021-07-11 18:15:00+00:00,22.68692
2021-07-12 18:15:00+00:00,22.814001
2021-07-13 18:15:00+00:00,22.732748
2021-07-14 18:15:00+00:00,21.882751
2021-07-15 18:15:00+00:00,22.155668
2021-07-16 18:15:00+00:00,22.251501
2021-07-17 18:15:00+00:00,22.174416
2021-07-18 18:15:00+00:00,22.401503
2021-07-19 18:15:00+00:00,22.282753
2021-07-20 18:15:00+00:00,22.530664
2021-07-21 18:15:00+00:00,23.114
2021-07-22 18:15:00+00:00,22.899416
2021-07-23 18:15:00+00:00,23.122332
2021-07-24 18:15:00+00:00,23.228582
2021-07-25 18:15:00+00:00,22.532753
2021-07-26 18:15:00+00:00,22.855669
2021-07-27 18:15:00+00:00,22.911919
2021-07-28 18:15:00+00:00,22.972336
2021-07-29 18:15:00+00:00,22.722336
2021-07-30 18:15:00+00:00,22.989
2021-07-31 18:15:00+00:00,23.216087
2021-08-01 18:15:00+00:00,22.703585
2021-08-02 18:15:00+00:00,22.874418
2021-08-03 18:15:00+00:00,22.826502
2021-08-04 18:15:00+00:00,22.49317
2021-08-05 18:15:00+00:00,23.053583
2021-08-06 18:15:00+00:00,22.995255
2021-08-07 18:15:00+00:00,22.428587
2021-08-08 18:15:00+00:00,22.751501
2021-08-09 18:15:00+00:00,22.953583
2021-08-10 18:15:00+00:00,22.920248
2021-08-11 18:15:00+00:00,23.309835
2021-08-12 18:15:00+00:00,22.682753
2021-08-13 18:15:00+00:00,21.966082
2021-08-14 18:15:00+00:00,21.734833
2021-08-15 18:15:00+00:00,22.768166
2021-08-16 18:15:00+00:00,22.489
2021-08-17 18:15:00+00:00,22.599419
2021-08-18 18:15:00+00:00,22.726501
2021-08-19 18:15:00+00:00,22.749418
2021-08-20 18:15:00+00:00,22.199417
2021-08-21 18:15:00+00:00,21.624418
2021-08-22 18:15:00+00:00,21.345251
2021-08-23 18:15:00+00:00,21.713999
2021-08-24 18:15:00+00:00,21.691084
2021-08-25 18:15:00+00:00,22.624414
2021-08-26 18:15:00+00:00,21.868166
2021-08-27 18:15:00+00:00,21.095251
2021-08-28 18:15:00+00:00,21.0515
2021-08-29 18:15:00+00:00,21.176502
2021-08-30 18:15:00+00:00,21.672335
2021-08-31 18:15:00+00:00,21.95775
2021-09-01 18:15:00+00:00,21.626503
2021-09-02 18:15:00+00:00,21.33275
2021-09-03 18:15:00+00:00,22.411919
2021-09-04 18:15:00+00:00,22.564001
2021-09-05 18:15:00+00:00,22.272331
2021-09-06 18:15:00+00:00,22.003584
2021-09-07 18:15:00+00:00,21.77442
2021-09-08 18:15:00+00:00,21.136919
2021-09-09 18:15:00+00:00,21.447332
2021-09-10 18:15:00+00:00,21.834833
2021-09-11 18:15:00+00:00,22.02025
2021-09-12 18:15:00+00:00,22.178583
2021-09-13 18:15:00+00:00,22.355667
2021-09-14 18:15:00+00:00,21.274418
2021-09-15 18:15:00+00:00,20.999416
2021-09-16 18:15:00+00:00,20.84942
2021-09-17 18:15:00+00:00,21.641083
2021-09-18 18:15:00+00:00,22.29525
2021-09-19 18:15:00+00:00,21.88275
2021-09-20 18:15:00+00:00,21.672335
2021-09-21 18:15:00+00:00,20.882748
2021-09-22 18:15:00+00:00,21.061918
2021-09-23 18:15:00+00:00,21.370249
2021-09-24 18:15:00+00:00,21.268171
2021-09-25 18:15:00+00:00,21.4765
2021-09-26 18:15:00+00:00,21.27442
2021-09-27 18:15:00+00:00,20.728582
2021-09-28 18:15:00+00:00,20.553583
2021-09-29 18:15:00+00:00,20.81192
2021-09-30 18:15:00+00:00,20.811916
2021-10-01 18:15:00+00:00,20.547335
2021-10-02 18:15:00+00:00,21.176502
2021-10-03 18:15:00+00:00,20.809834
2021-10-04 18:15:00+00:00,20.816084
2021-10-05 18:15:00+00:00,20.680666
2021-10-06 18:15:00+00:00,20.58275
2021-10-07 18:15:00+00:00,20.826502
2021-10-08 18:15:00+00:00,20.647335
2021-10-09 18:15:00+00:00,20.5265
2021-10-10 18:15:00+00:00,21.141085
2021-10-11 18:15:00+00:00,21.841085
2021-10-12 18:15:00+00:00,22.428583
2021-10-13 18:15:00+00:00,22.697336
2021-10-14 18:15:00+00:00,22.784836
2021-10-15 18:15:00+00:00,22.078588
2021-10-16 18:15:00+00:00,21.276499
2021-10-17 18:15:00+00:00,19.743168
2021-10-18 18:15:00+00:00,19.445251
2021-10-19 18:15:00+00:00,19.05775
2021-10-20 18:15:00+00:00,18.83067
2021-10-21 18:15:00+00:00,18.588999
2021-10-22 18:15:00+00:00,17.657751
2021-10-23 18:15:00+00:00,17.105669
2021-10-24 18:15:00+00:00,16.849419
2021-10-25 18:15:00+00:00,16.532751
2021-10-26 18:15:00+00:00,16.547333
2021-10-27 18:15:00+00:00,16.318169
2021-10-28 18:15:00+00:00,16.784834
2021-10-29 18:15:00+00:00,16.134834
2021-10-30 18:15:00+00:00,15.734833
2021-10-31 18:15:00+00:00,15.309834
2021-11-01 18:15:00+00:00,14.572333
2021-11-02 18:15:00+00:00,14.668168
2021-11-03 18:15:00+00:00,14.7473345
2021-11-04 18:15:00+00:00,13.855667
2021-11-05 18:15:00+00:00,13.574417
2021-11-06 18:15:00+00:00,14.030667
2021-11-07 18:15:00+00:00,14.37025
2021-11-08 18:15:00+00:00,15.4348345
2021-11-09 18:15:00+00:00,15.109834
2021-11-10 18:15:00+00:00,14.870251
2021-11-11 18:15:00+00:00,14.793167
2021-11-12 18:15:00+00:00,14.057752
2021-11-13 18:15:00+00:00,14.0077505
2021-11-14 18:15:00+00:00,13.524418
2021-11-15 18:15:00+00:00,13.1640005
2021-11-16 18:15:00+00:00,13.5077505
2021-11-17 18:15:00+00:00,14.951497
2021-11-18 18:15:00+00:00,15.378585
2021-11-19 18:15:00+00:00,14.011917
2021-11-20 18:15:00+00:00,15.403584
2021-11-21 18:15:00+00:00,13.597335
2021-11-22 18:15:00+00:00,13.143167
2021-11-23 18:15:00+00:00,12.903584
2021-11-24 18:15:00+00:00,12.932751
2021-11-25 18:15:00+00:00,12.072333
2021-11-26 18:15:00+00:00,12.901501
2021-11-27 18:15:00+00:00,13.139001
2021-11-28 18:15:00+00:00,12.793166
2021-11-29 18:15:00+00:00,13.130668
2021-11-30 18:15:00+00:00,13.676502
2021-12-01 18:15:00+00:00,14.47025
2021-12-02 18:15:00+00:00,14.339002
2021-12-03 18:15:00+00:00,14.911915
2021-12-04 18:15:00+00:00,14.359833
2021-12-05 18:15:00+00:00,13.078583
2021-12-06 18:15:00+00:00,13.909832
2021-12-07 18:15:00+00:00,13.166081
2021-12-08 18:15:00+00:00,12.091083
2021-12-09 18:15:00+00:00,12.005668
2021-12-10 18:15:00+00:00,11.6515
2021-12-11 18:15:00+00:00,11.161919
2021-12-12 18:15:00+00:00,11.189
2021-12-13 18:15:00+00:00,11.226501
2021-12-14 18:15:00+00:00,10.839001
2021-12-15 18:15:00+00:00,9.903584
2021-12-16 18:15:00+00:00,11.178584
2021-12-17 18:15:00+00:00,10.703583
2021-12-18 18:15:00+00:00,8.805667
2021-12-19 18:15:00+00:00,9.678582
2021-12-20 18:15:00+00:00,9.80775
2021-12-21 18:15:00+00:00,10.297333
2021-12-22 18:15:00+00:00,9.580667
2021-12-23 18:15:00+00:00,9.589
2021-12-24 18:15:00+00:00,8.534833
2021-12-25 18:15:00+00:00,8.616085
2021-12-26 18:15:00+00:00,9.014001
2021-12-27 18:15:00+00:00,9.147333
2021-12-28 18:15:00+00:00,8.593167
2021-12-29 18:15:00+00:00,8.599416
2021-12-30 18:15:00+00:00,8.774416
2021-12-31 18:15:00+00:00,9.953582
2022-01-01 18:15:00+00:00,9.8202505
2022-01-02 18:15:00+00:00,10.54525
2022-01-03 18:15:00+00:00,11.014
2022-01-04 18:15:00+00:00,10.743168
2022-01-05 18:15:00+00:00,11.924416
2022-01-06 18:15:00+00:00,12.505666
2022-01-07 18:15:00+00:00,12.395249
2022-01-08 18:15:00+00:00,12.591083
2022-01-09 18:15:00+00:00,11.401501
2022-01-10 18:15:00+00:00,11.236916
2022-01-11 18:15:00+00:00,9.761916
2022-01-12 18:15:00+00:00,8.524417
2022-01-13 18:15:00+00:00,8.976499
2022-01-14 18:15:00+00:00,8.736917
2022-01-15 18:15:00+00:00,8.866084
2022-01-16 18:15:00+00:00,10.972333
2022-01-17 18:15:00+00:00,11.064
2022-01-18 18:15:00+00:00,10.709834
2022-01-19 18:15:00+00:00,9.249415
2022-01-20 18:15:00+00:00,8.107751
2022-01-21 18:15:00+00:00,8.1515
2022-01-22 18:15:00+00:00,9.349418
2022-01-23 18:15:00+00:00,7.580667
2022-01-24 18:15:00+00:00,8.189
2022-01-25 18:15:00+00:00,7.7098327
2022-01-26 18:15:00+00:00,6.9619164
2022-01-27 18:15:00+00:00,6.9827495
2022-01-28 18:15:00+00:00,8.324418
2022-01-29 18:15:00+00:00,9.020249
2022-01-30 18:15:00+00:00,9.639
2022-01-31 18:15:00+00:00,8.230666
2022-02-01 18:15:00+00:00,7.9889984
2022-02-02 18:15:00+00:00,9.249416
2022-02-03 18:15:00+00:00,7.734834
2022-02-04 18:15:00+00:00,6.464
2022-02-05 18:15:00+00:00,7.353583
2022-02-06 18:15:00+00:00,8.770249
2022-02-07 18:15:00+00:00,9.868167
2022-02-08 18:15:00+00:00,8.832749
2022-02-09 18:15:00+00:00,9.780667
2022-02-10 18:15:00+00:00,9.136916
2022-02-11 18:15:00+00:00,9.1515
2022-02-12 18:15:00+00:00,9.589
2022-02-13 18:15:00+00:00,10.591084
2022-02-14 18:15:00+00:00,11.105667
2022-02-15 18:15:00+00:00,11.178582
2022-02-16 18:15:00+00:00,11.224416
2022-02-17 18:15:00+00:00,11.618167
2022-02-18 18:15:00+00:00,10.114
2022-02-19 18:15:00+00:00,8.7160845
2022-02-20 18:15:00+00:00,8.584834
2022-02-21 18:15:00+00:00,9.514001
2022-02-22 18:15:00+00:00,11.343167
2022-02-23 18:15:00+00:00,13.499415
2022-02-24 18:15:00+00:00,10.78275
2022-02-25 18:15:00+00:00,11.849416
2022-02-26 18:15:00+00:00,13.186916
2022-02-27 18:15:00+00:00,13.570249
2022-02-28 18:15:00+00:00,13.438999
2022-03-01 18:15:00+00:00,13.714001
2022-03-02 18:15:00+00:00,14.222335
2022-03-03 18:15:00+00:00,13.897335
2022-03-04 18:15:00+00:00,14.584832
2022-03-05 18:15:00+00:00,15.303584
2022-03-06 18:15:00+00:00,17.134834
2022-03-07 18:15:00+00:00,17.9015
2022-03-08 18:15:00+00:00,17.918169
2022-03-09 18:15:00+00:00,16.88275
2022-03-10 18:15:00+00:00,16.668165
2022-03-11 18:15:00+00:00,17.399416
2022-03-12 18:15:00+00:00,18.52025
2022-03-13 18:15:00+00:00,19.451502
2022-03-14 18:15:00+00:00,20.20775
2022-03-15 18:15:00+00:00,19.026499
2022-03-16 18:15:00+00:00,19.836916
2022-03-17 18:15:00+00:00,20.947334
2022-03-18 18:15:00+00:00,21.703583
2022-03-19 18:15:00+00:00,21.418167
2022-03-20 18:15:00+00:00,20.27025
2022-03-21 18:15:00+00:00,19.588999
2022-03-22 18:15:00+00:00,17.943167
2022-03-23 18:15:00+00:00,16.947332
2022-03-24 18:15:00+00:00,18.786917
2022-03-25 18:15:00+00:00,19.603584
2022-03-26 18:15:00+00:00,19.547335
2022-03-27 18:15:00+00:00,18.924416
2022-03-28 18:15:00+00:00,19.280666
2022-03-29 18:15:00+00:00,18.420254
2022-03-30 18:15:00+00:00,17.816086
2022-03-31 18:15:00+00:00,19.361917
2022-04-01 18:15:00+00:00,18.918169
2022-04-02 18:15:00+00:00,18.980669
2022-04-03 18:15:00+00:00,20.457752
2022-04-04 18:15:00+00:00,20.566084
2022-04-05 18:15:00+00:00,20.807753
2022-04-06 18:15:00+00:00,19.32025
2022-04-07 18:15:00+00:00,19.024416
2022-04-08 18:15:00+00:00,18.897333
2022-04-09 18:15:00+00:00,18.509832
2022-04-10 18:15:00+00:00,19.991087
2022-04-11 18:15:00+00:00,19.259834
2022-04-12 18:15:00+00:00,19.797333
2022-04-13 18:15:00+00:00,21.066082
2022-04-14 18:15:00+00:00,21.29525
2022-04-15 18:15:00+00:00,21.1765
2022-04-16 18:15:00+00:00,21.801498
2022-04-17 18:15:00+00:00,22.414
2022-04-18 18:15:00+00:00,20.778585
2022-04-19 18:15:00+00:00,19.091084
2022-04-20 18:15:00+00:00,19.534834
2022-04-21 18:15:00+00:00,19.216084
2022-04-22 18:15:00+00:00,20.772333
2022-04-23 18:15:00+00:00,21.789003
2022-04-24 18:15:00+00:00,21.830667
2022-04-25 18:15:00+00:00,21.526499
2022-04-26 18:15:00+00:00,22.399416
2022-04-27 18:15:00+00:00,21.922335
2022-04-28 18:15:00+00:00,20.8515
2022-04-29 18:15:00+00:00,18.864
2022-04-30 18:15:00+00:00,18.295252
2022-05-01 18:15:00+00:00,18.928585
2022-05-02 18:15:00+00:00,19.7265
2022-05-03 18:15:00+00:00,18.818169
2022-05-04 18:15:00+00:00,18.55567
2022-05-05 18:15:00+00:00,18.953585
2022-05-06 18:15:00+00:00,19.072334
2022-05-07 18:15:00+00:00,19.584833
2022-05-08 18:15:00+00:00,20.166082
2022-05-09 18:15:00+00:00,20.69525
2022-05-10 18:15:00+00:00,20.782751
2022-05-11 18:15:00+00:00,21.466082
2022-05-12 18:15:00+00:00,20.847334
2022-05-13 18:15:00+00:00,21.499418
2022-05-14 18:15:00+00:00,20.984835
2022-05-15 18:15:00+00:00,21.364
2022-05-16 18:15:00+00:00,22.122332
2022-05-17 18:15:00+00:00,21.75775
2022-05-18 18:15:00+00:00,21.434835
2022-05-19 18:15:00+00:00,20.272335
2022-05-20 18:15:00+00:00,20.074419
2022-05-21 18:15:00+00:00,19.484835
2022-05-22 18:15:00+00:00,19.086916
2022-05-23 18:15:00+00:00,19.939001
2022-05-24 18:15:00+00:00,18.880667
2022-05-25 18:15:00+00:00,19.001501
2022-05-26 18:15:00+00:00,20.093168
2022-05-27 18:15:00+00:00,20.057749
2022-05-28 18:15:00+00:00,20.386919
2022-05-29 18:15:00+00:00,20.782751
2022-05-30 18:15:00+00:00,20.934834
2022-05-31 18:15:00+00:00,21.109835
2022-06-01 18:15:00+00:00,21.349417
2022-06-02 18:15:00+00:00,21.766083
2022-06-03 18:15:00+00:00,22.12858
2022-06-04 18:15:00+00:00,21.626501
2022-06-05 18:15:00+00:00,21.841085
2022-06-06 18:15:00+00:00,21.880667
2022-06-07 18:15:00+00:00,21.680666
2022-06-08 18:15:00+00:00,21.720253
2022-06-09 18:15:00+00:00,22.357752
2022-06-10 18:15:00+00:00,22.318167
2022-06-11 18:15:00+00:00,22.022337
2022-06-12 18:15:00+00:00,21.936918
2022-06-13 18:15:00+00:00,22.243166
2022-06-14 18:15:00+00:00,21.77025
2022-06-15 18:15:00+00:00,21.859833
2022-06-16 18:15:00+00:00,21.63275
2022-06-17 18:15:00+00:00,21.593164
2022-06-18 18:15:00+00:00,21.782747
2022-06-19 18:15:00+00:00,21.789001
2022-06-20 18:15:00+00:00,21.678583
2022-06-21 18:15:00+00:00,22.159834
2022-06-22 18:15:00+00:00,22.349417
2022-06-23 18:15:00+00:00,22.616083
2022-06-24 18:15:00+00:00,22.220251
2022-06-25 18:15:00+00:00,22.405664
2022-06-26 18:15:00+00:00,22.251501
2022-06-27 18:15:00+00:00,22.349419
2022-06-28 18:15:00+00:00,21.141088
2022-06-29 18:15:00+00:00,22.003584
2022-06-30 18:15:00+00:00,22.6015
2022-07-01 18:15:00+00:00,22.370249
2022-07-02 18:15:00+00:00,22.580667
2022-07-03 18:15:00+00:00,23.380669
2022-07-04 18:15:00+00:00,23.420252
2022-07-05 18:15:00+00:00,23.48275
2022-07-06 18:15:00+00:00,23.77025
2022-07-07 18:15:00+00:00,23.293167
2022-07-08 18:15:00+00:00,22.580666
2022-07-09 18:15:00+00:00,22.853586
2022-07-10 18:15:00+00:00,22.953585
2022-07-11 18:15:00+00:00,22.693163
2022-07-12 18:15:00+00:00,23.253586
2022-07-13 18:15:00+00:00,23.101501
2022-07-14 18:15:00+00:00,23.664001
2022-07-15 18:15:00+00:00,23.384832
2022-07-16 18:15:00+00:00,23.484833
2022-07-17 18:15:00+00:00,23.116083
2022-07-18 18:15:00+00:00,22.8265
2022-07-19 18:15:00+00:00,22.514
2022-07-20 18:15:00+00:00,22.084833
2022-07-21 18:15:00+00:00,22.361917
2022-07-22 18:15:00+00:00,22.918167
2022-07-23 18:15:00+00:00,21.884832
2022-07-24 18:15:00+00:00,21.995253
2022-07-25 18:15:00+00:00,21.818167
2022-07-26 18:15:00+00:00,22.016085
2022-07-27 18:15:00+00:00,21.930666
2022-07-28 18:15:00+00:00,22.17025
2022-07-29 18:15:00+00:00,22.09733
2022-07-30 18:15:00+00:00,21.647333
2022-07-31 18:15:00+00:00,21.920252
2022-08-01 18:15:00+00:00,21.63275
2022-08-02 18:15:00+00:00,22.378586
2022-08-03 18:15:00+00:00,22.184835
2022-08-04 18:15:00+00:00,22.768167
2022-08-05 18:15:00+00:00,22.843164
2022-08-06 18:15:00+00:00,22.949417
2022-08-07 18:15:00+00:00,22.955666
2022-08-08 18:15:00+00:00,23.836916
2022-08-09 18:15:00+00:00,23.084833
2022-08-10 18:15:00+00:00,23.022333
2022-08-11 18:15:00+00:00,22.92233
2022-08-12 18:15:00+00:00,23.3015
2022-08-13 18:15:00+00:00,22.35775
2022-08-14 18:15:00+00:00,22.651503
2022-08-15 18:15:00+00:00,22.282751
2022-08-16 18:15:00+00:00,22.305666
2022-08-17 18:15:00+00:00,22.86817
2022-08-18 18:15:00+00:00,22.457748
2022-08-19 18:15:00+00:00,22.574419
2022-08-20 18:15:00+00:00,22.414
2022-08-21 18:15:00+00:00,22.643166
2022-08-22 18:15:00+00:00,22.470247
2022-08-23 18:15:00+00:00,22.643167
2022-08-24 18:15:00+00:00,22.889
2022-08-25 18:15:00+00:00,22.324419
2022-08-26 18:15:00+00:00,22.047333
2022-08-27 18:15:00+00:00,21.20775
2022-08-28 18:15:00+00:00,21.980667
2022-08-29 18:15:00+00:00,22.066084
2022-08-30 18:15:00+00:00,21.513998
2022-08-31 18:15:00+00:00,21.080666
2022-09-01 18:15:00+00:00,21.4515
2022-09-02 18:15:00+00:00,22.361921
2022-09-03 18:15:00+00:00,21.891083
2022-09-04 18:15:00+00:00,21.880669
2022-09-05 18:15:00+00:00,22.295252
2022-09-06 18:15:00+00:00,21.636917
2022-09-07 18:15:00+00:00,21.411919
2022-09-08 18:15:00+00:00,21.386919
2022-09-09 18:15:00+00:00,21.124418
2022-09-10 18:15:00+00:00,21.393167
2022-09-11 18:15:00+00:00,21.330664
2022-09-12 18:15:00+00:00,21.409834
2022-09-13 18:15:00+00:00,21.149416
2022-09-14 18:15:00+00:00,21.197334
2022-09-15 18:15:00+00:00,20.945251
2022-09-16 18:15:00+00:00,20.751501
2022-09-17 18:15:00+00:00,21.120253
2022-09-18 18:15:00+00:00,21.83275
2022-09-19 18:15:00+00:00,22.088997
2022-09-20 18:15:00+00:00,21.60775
2022-09-21 18:15:00+00:00,21.766085
2022-09-22 18:15:00+00:00,21.553583
2022-09-23 18:15:00+00:00,20.920252
2022-09-24 18:15:00+00:00,20.405668
2022-09-25 18:15:00+00:00,20.22025
2022-09-26 18:15:00+00:00,20.001501
2022-09-27 18:15:00+00:00,20.043165
2022-09-28 18:15:00+00:00,20.041082
2022-09-29 18:15:00+00:00,20.70775
2022-09-30 18:15:00+00:00,20.311918
2022-10-01 18:15:00+00:00,21.428583
2022-10-02 18:15:00+00:00,21.968168
2022-10-03 18:15:00+00:00,20.326502
2022-10-04 18:15:00+00:00,19.999418
2022-10-05 18:15:00+00:00,19.220251
2022-10-06 18:15:00+00:00,19.718164
2022-10-07 18:15:00+00:00,20.728582
2022-10-08 18:15:00+00:00,20.338999
2022-10-09 18:15:00+00:00,19.891085
2022-10-10 18:15:00+00:00,19.55775
2022-10-11 18:15:00+00:00,19.091085
2022-10-12 18:15:00+00:00,18.680668
2022-10-13 18:15:00+00:00,18.18275
2022-10-14 18:15:00+00:00,17.884836
2022-10-15 18:15:00+00:00,17.939001
2022-10-16 18:15:00+00:00,18.084833
2022-10-17 18:15:00+00:00,17.149416
2022-10-18 18:15:00+00:00,15.907748
2022-10-19 18:15:00+00:00,16.086916
2022-10-20 18:15:00+00:00,16.57025
2022-10-21 18:15:00+00:00,16.772333
2022-10-22 18:15:00+00:00,17.649416
2022-10-23 18:15:00+00:00,18.44525
2022-10-24 18:15:00+00:00,17.264002
2022-10-25 18:15:00+00:00,16.041084
2022-10-26 18:15:00+00:00,16.053583
2022-10-27 18:15:00+00:00,15.736918
2022-10-28 18:15:00+00:00,16.318165
2022-10-29 18:15:00+00:00,16.953583
2022-10-30 18:15:00+00:00,16.824419
2022-10-31 18:15:00+00:00,16.447334
2022-11-01 18:15:00+00:00,16.047335
2022-11-02 18:15:00+00:00,15.932751
2022-11-03 18:15:00+00:00,16.368168
2022-11-04 18:15:00+00:00,16.889
2022-11-05 18:15:00+00:00,16.359835
2022-11-06 18:15:00+00:00,15.5702505
2022-11-07 18:15:00+00:00,15.391084
2022-11-08 18:15:00+00:00,15.211917
2022-11-09 18:15:00+00:00,15.018167
2022-11-10 18:15:00+00:00,14.401501
2022-11-11 18:15:00+00:00,14.391086
2022-11-12 18:15:00+00:00,13.1640005
2022-11-13 18:15:00+00:00,12.924417
2022-11-14 18:15:00+00:00,14.447334
2022-11-15 18:15:00+00:00,14.128585
2022-11-16 18:15:00+00:00,13.584834
2022-11-17 18:15:00+00:00,13.5765
2022-11-18 18:15:00+00:00,15.020251
2022-11-19 18:15:00+00:00,15.078586
2022-11-20 18:15:00+00:00,14.688999
2022-11-21 18:15:00+00:00,14.086918
2022-11-22 18:15:00+00:00,14.0765
2022-11-23 18:15:00+00:00,12.822334
2022-11-24 18:15:00+00:00,14.772334
2022-11-25 18:15:00+00:00,15.44942
2022-11-26 18:15:00+00:00,14.239001
2022-11-27 18:15:00+00:00,12.964001
2022-11-28 18:15:00+00:00,13.286919
2022-11-29 18:15:00+00:00,13.9015
2022-11-30 18:15:00+00:00,14.034832
2022-12-01 18:15:00+00:00,13.978583
2022-12-02 18:15:00+00:00,13.6952505
2022-12-03 18:15:00+00:00,13.695249
2022-12-04 18:15:00+00:00,12.736917
2022-12-05 18:15:00+00:00,12.868165
2022-12-06 18:15:00+00:00,12.811917
2022-12-07 18:15:00+00:00,12.468166
2022-12-08 18:15:00+00:00,12.803582
2022-12-09 18:15:00+00:00,12.730667
2022-12-10 18:15:00+00:00,13.461917
2022-12-11 18:15:00+00:00,13.291083
2022-12-12 18:15:00+00:00,12.389001
2022-12-13 18:15:00+00:00,11.999415
2022-12-14 18:15:00+00:00,11.472333
2022-12-15 18:15:00+00:00,12.982751
2022-12-16 18:15:00+00:00,12.363999
2022-12-17 18:15:00+00:00,13.666084
2022-12-18 18:15:00+00:00,12.861917
2022-12-19 18:15:00+00:00,12.347335
