date,temperature_2m_mean
2022-12-20 18:15:00+00:00,11.54525
2022-12-21 18:15:00+00:00,11.8765
2022-12-22 18:15:00+00:00,11.536918
2022-12-23 18:15:00+00:00,11.072334
2022-12-24 18:15:00+00:00,11.943168
2022-12-25 18:15:00+00:00,10.934834
2022-12-26 18:15:00+00:00,10.653584
2022-12-27 18:15:00+00:00,9.5494175
2022-12-28 18:15:00+00:00,8.997334
2022-12-29 18:15:00+00:00,9.443166
2022-12-30 18:15:00+00:00,9.74525
2022-12-31 18:15:00+00:00,10.322333
2023-01-01 18:15:00+00:00,9.724418
2023-01-02 18:15:00+00:00,8.666082
2023-01-03 18:15:00+00:00,8.555667
2023-01-04 18:15:00+00:00,9.789
2023-01-05 18:15:00+00:00,10.928582
2023-01-06 18:15:00+00:00,12.111918
2023-01-07 18:15:00+00:00,12.238999
2023-01-08 18:15:00+00:00,12.320251
2023-01-09 18:15:00+00:00,12.253585
2023-01-10 18:15:00+00:00,11.516083
2023-01-11 18:15:00+00:00,10.722332
2023-01-12 18:15:00+00:00,11.413999
2023-01-13 18:15:00+00:00,11.191082
2023-01-14 18:15:00+00:00,10.336917
2023-01-15 18:15:00+00:00,8.597335
2023-01-16 18:15:00+00:00,8.297334
2023-01-17 18:15:00+00:00,8.5390005
2023-01-18 18:15:00+00:00,8.605667
2023-01-19 18:15:00+00:00,10.616084
2023-01-20 18:15:00+00:00,12.491084
2023-01-21 18:15:00+00:00,12.3410845
2023-01-22 18:15:00+00:00,13.432752
2023-01-23 18:15:00+00:00,13.559833
2023-01-24 18:15:00+00:00,14.132751
2023-01-25 18:15:00+00:00,14.349418
2023-01-26 18:15:00+00:00,14.749416
2023-01-27 18:15:00+00:00,13.8410845
2023-01-28 18:15:00+00:00,13.40775
2023-01-29 18:15:00+00:00,14.191083
2023-01-30 18:15:00+00:00,15.049417
2023-01-31 18:15:00+00:00,13.911918
2023-02-01 18:15:00+00:00,13.311919
2023-02-02 18:15:00+00:00,12.85775
2023-02-03 18:15:00+00:00,13.749416
2023-02-04 18:15:00+00:00,13.441083
2023-02-05 18:15:00+00:00,12.691083
2023-02-06 18:15:00+00:00,12.689
2023-02-07 18:15:00+00:00,12.684834
2023-02-08 18:15:00+00:00,12.209832
2023-02-09 18:15:00+00:00,12.826501
2023-02-10 18:15:00+00:00,14.478584
2023-02-11 18:15:00+00:00,12.801501
2023-02-12 18:15:00+00:00,12.5077505
2023-02-13 18:15:00+00:00,12.036916
2023-02-14 18:15:00+00:00,13.518167
2023-02-15 18:15:00+00:00,15.876499
2023-02-16 18:15:00+00:00,15.707751
2023-02-17 18:15:00+00:00,16.093168
2023-02-18 18:15:00+00:00,16.284836
2023-02-19 18:15:00+00:00,16.139
2023-02-20 18:15:00+00:00,15.636916
2023-02-21 18:15:00+00:00,15.5702505
2023-02-22 18:15:00+00:00,16.55775
2023-02-23 18:15:00+00:00,15.343165
2023-02-24 18:15:00+00:00,13.361916
2023-02-25 18:15:00+00:00,11.9140005
2023-02-26 18:15:00+00:00,12.716084
2023-02-27 18:15:00+00:00,14.189
2023-02-28 18:15:00+00:00,15.334834
2023-03-01 18:15:00+00:00,15.003586
2023-03-02 18:15:00+00:00,15.886917
2023-03-03 18:15:00+00:00,15.068169
2023-03-04 18:15:00+00:00,16.380667
2023-03-05 18:15:00+00:00,17.180666
2023-03-06 18:15:00+00:00,16.60775
2023-03-07 18:15:00+00:00,13.826499
2023-03-08 18:15:00+00:00,14.657752
2023-03-09 18:15:00+00:00,15.907752
2023-03-10 18:15:00+00:00,15.4765005
2023-03-11 18:15:00+00:00,17.080667
2023-03-12 18:15:00+00:00,15.991082
2023-03-13 18:15:00+00:00,14.832749
2023-03-14 18:15:00+00:00,14.928584
2023-03-15 18:15:00+00:00,16.361916
2023-03-16 18:15:00+00:00,15.441081
2023-03-17 18:15:00+00:00,14.526502
2023-03-18 18:15:00+00:00,14.259833
2023-03-19 18:15:00+00:00,13.449414
2023-03-20 18:15:00+00:00,13.234833
2023-03-21 18:15:00+00:00,13.555668
2023-03-22 18:15:00+00:00,14.641084
2023-03-23 18:15:00+00:00,14.674418
2023-03-24 18:15:00+00:00,15.753585
2023-03-25 18:15:00+00:00,17.345251
2023-03-26 18:15:00+00:00,16.999418
2023-03-27 18:15:00+00:00,16.547335
2023-03-28 18:15:00+00:00,16.647337
2023-03-29 18:15:00+00:00,17.520254
2023-03-30 18:15:00+00:00,15.480667
2023-03-31 18:15:00+00:00,13.705667
2023-04-01 18:15:00+00:00,13.128586
2023-04-02 18:15:00+00:00,14.839004
2023-04-03 18:15:00+00:00,15.843167
2023-04-04 18:15:00+00:00,16.914001
2023-04-05 18:15:00+00:00,18.313997
2023-04-06 18:15:00+00:00,18.814003
2023-04-07 18:15:00+00:00,18.889002
2023-04-08 18:15:00+00:00,19.795252
2023-04-09 18:15:00+00:00,19.676502
2023-04-10 18:15:00+00:00,20.20775
2023-04-11 18:15:00+00:00,20.807749
2023-04-12 18:15:00+00:00,21.411919
2023-04-13 18:15:00+00:00,22.401499
2023-04-14 18:15:00+00:00,22.766083
2023-04-15 18:15:00+00:00,23.159836
2023-04-16 18:15:00+00:00,23.74317
2023-04-17 18:15:00+00:00,24.451502
2023-04-18 18:15:00+00:00,24.428583
2023-04-19 18:15:00+00:00,23.005669
2023-04-20 18:15:00+00:00,20.249418
2023-04-21 18:15:00+00:00,20.191084
2023-04-22 18:15:00+00:00,19.914003
2023-04-23 18:15:00+00:00,16.534834
2023-04-24 18:15:00+00:00,16.951498
2023-04-25 18:15:00+00:00,19.053583
2023-04-26 18:15:00+00:00,19.749414
2023-04-27 18:15:00+00:00,19.89317
2023-04-28 18:15:00+00:00,19.455667
2023-04-29 18:15:00+00:00,17.599417
2023-04-30 18:15:00+00:00,16.016085
2023-05-01 18:15:00+00:00,16.003584
2023-05-02 18:15:00+00:00,17.328585
2023-05-03 18:15:00+00:00,17.176504
2023-05-04 18:15:00+00:00,18.372334
2023-05-05 18:15:00+00:00,19.966085
2023-05-06 18:15:00+00:00,20.2015
2023-05-07 18:15:00+00:00,21.534834
2023-05-08 18:15:00+00:00,21.461916
2023-05-09 18:15:00+00:00,20.649418
2023-05-10 18:15:00+00:00,21.022333
2023-05-11 18:15:00+00:00,21.428583
2023-05-12 18:15:00+00:00,21.853584
2023-05-13 18:15:00+00:00,20.664001
2023-05-14 18:15:00+00:00,19.641085
2023-05-15 18:15:00+00:00,19.011917
2023-05-16 18:15:00+00:00,19.974419
2023-05-17 18:15:00+00:00,19.636917
2023-05-18 18:15:00+00:00,20.3015
2023-05-19 18:15:00+00:00,20.022335
2023-05-20 18:15:00+00:00,20.703585
2023-05-21 18:15:00+00:00,21.836916
2023-05-22 18:15:00+00:00,20.524418
2023-05-23 18:15:00+00:00,20.455667
2023-05-24 18:15:00+00:00,19.180666
2023-05-25 18:15:00+00:00,19.234835
2023-05-26 18:15:00+00:00,19.080667
2023-05-27 18:15:00+00:00,19.289001
2023-05-28 18:15:00+00:00,20.886919
2023-05-29 18:15:00+00:00,22.303583
2023-05-30 18:15:00+00:00,23.651503
2023-05-31 18:15:00+00:00,24.241083
2023-06-01 18:15:00+00:00,23.880669
2023-06-02 18:15:00+00:00,23.603584
2023-06-03 18:15:00+00:00,23.768167
2023-06-04 18:15:00+00:00,23.128584
2023-06-05 18:15:00+00:00,23.15983
2023-06-06 18:15:00+00:00,23.757751
2023-06-07 18:15:00+00:00,23.653585
2023-06-08 18:15:00+00:00,24.89942
2023-06-09 18:15:00+00:00,24.199417
2023-06-10 18:15:00+00:00,23.33692
2023-06-11 18:15:00+00:00,22.966082
2023-06-12 18:15:00+00:00,22.443167
2023-06-13 18:15:00+00:00,21.351501
2023-06-14 18:15:00+00:00,22.378584
2023-06-15 18:15:00+00:00,22.951498
2023-06-16 18:15:00+00:00,23.657751
2023-06-17 18:15:00+00:00,23.299417
2023-06-18 18:15:00+00:00,23.047335
2023-06-19 18:15:00+00:00,23.191084
2023-06-20 18:15:00+00:00,23.759836
2023-06-21 18:15:00+00:00,23.943167
2023-06-22 18:15:00+00:00,23.98275
2023-06-23 18:15:00+00:00,23.149416
2023-06-24 18:15:00+00:00,23.109835
2023-06-25 18:15:00+00:00,23.136915
2023-06-26 18:15:00+00:00,22.916084
2023-06-27 18:15:00+00:00,22.709837
2023-06-28 18:15:00+00:00,22.918167
2023-06-29 18:15:00+00:00,21.897333
2023-06-30 18:15:00+00:00,22.220251
2023-07-01 18:15:00+00:00,22.886917
2023-07-02 18:15:00+00:00,22.789
2023-07-03 18:15:00+00:00,22.524416
2023-07-04 18:15:00+00:00,22.238998
2023-07-05 18:15:00+00:00,22.76608
2023-07-06 18:15:00+00:00,23.141083
2023-07-07 18:15:00+00:00,23.29733
2023-07-08 18:15:00+00:00,23.634832
2023-07-09 18:15:00+00:00,23.591085
2023-07-10 18:15:00+00:00,23.553589
2023-07-11 18:15:00+00:00,22.911917
2023-07-12 18:15:00+00:00,22.641085
2023-07-13 18:15:00+00:00,22.886917
2023-07-14 18:15:00+00:00,23.103584
2023-07-15 18:15:00+00:00,22.818169
2023-07-16 18:15:00+00:00,22.99108
2023-07-17 18:15:00+00:00,22.359838
2023-07-18 18:15:00+00:00,23.416082
2023-07-19 18:15:00+00:00,24.243166
2023-07-20 18:15:00+00:00,23.782751
2023-07-21 18:15:00+00:00,23.520248
2023-07-22 18:15:00+00:00,22.814001
2023-07-23 18:15:00+00:00,22.67025
2023-07-24 18:15:00+00:00,22.27025
2023-07-25 18:15:00+00:00,22.932753
2023-07-26 18:15:00+00:00,22.934835
2023-07-27 18:15:00+00:00,23.047333
2023-07-28 18:15:00+00:00,22.591085
2023-07-29 18:15:00+00:00,22.789001
2023-07-30 18:15:00+00:00,23.411919
2023-07-31 18:15:00+00:00,24.084833
2023-08-01 18:15:00+00:00,24.507753
2023-08-02 18:15:00+00:00,23.584831
2023-08-03 18:15:00+00:00,23.114
2023-08-04 18:15:00+00:00,22.941084
2023-08-05 18:15:00+00:00,22.511917
2023-08-06 18:15:00+00:00,22.378586
2023-08-07 18:15:00+00:00,22.355667
2023-08-08 18:15:00+00:00,23.46192
2023-08-09 18:15:00+00:00,23.4515
2023-08-10 18:15:00+00:00,23.166084
2023-08-11 18:15:00+00:00,23.003586
2023-08-12 18:15:00+00:00,21.999418
2023-08-13 18:15:00+00:00,22.130669
2023-08-14 18:15:00+00:00,22.578583
2023-08-15 18:15:00+00:00,22.9515
2023-08-16 18:15:00+00:00,23.274414
2023-08-17 18:15:00+00:00,23.58692
2023-08-18 18:15:00+00:00,23.520248
2023-08-19 18:15:00+00:00,22.976501
2023-08-20 18:15:00+00:00,22.50358
2023-08-21 18:15:00+00:00,22.678583
2023-08-22 18:15:00+00:00,22.309837
2023-08-23 18:15:00+00:00,22.480667
2023-08-24 18:15:00+00:00,22.511917
2023-08-25 18:15:00+00:00,21.847334
2023-08-26 18:15:00+00:00,22.08275
2023-08-27 18:15:00+00:00,22.032751
2023-08-28 18:15:00+00:00,22.066086
2023-08-29 18:15:00+00:00,22.184835
2023-08-30 18:15:00+00:00,22.468164
2023-08-31 18:15:00+00:00,22.934832
2023-09-01 18:15:00+00:00,22.914001
2023-09-02 18:15:00+00:00,23.291084
2023-09-03 18:15:00+00:00,22.895254
2023-09-04 18:15:00+00:00,22.822334
2023-09-05 18:15:00+00:00,23.603584
2023-09-06 18:15:00+00:00,23.286913
2023-09-07 18:15:00+00:00,22.411919
2023-09-08 18:15:00+00:00,22.124418
2023-09-09 18:15:00+00:00,22.295252
2023-09-10 18:15:00+00:00,22.49317
2023-09-11 18:15:00+00:00,22.761917
2023-09-12 18:15:00+00:00,23.151499
2023-09-13 18:15:00+00:00,23.018166
2023-09-14 18:15:00+00:00,23.003586
2023-09-15 18:15:00+00:00,22.789
2023-09-16 18:15:00+00:00,22.2265
2023-09-17 18:15:00+00:00,22.984838
2023-09-18 18:15:00+00:00,22.426498
2023-09-19 18:15:00+00:00,21.878586
2023-09-20 18:15:00+00:00,21.709833
2023-09-21 18:15:00+00:00,21.432753
2023-09-22 18:15:00+00:00,21.068167
2023-09-23 18:15:00+00:00,21.20775
2023-09-24 18:15:00+00:00,20.661919
2023-09-25 18:15:00+00:00,21.214003
2023-09-26 18:15:00+00:00,21.626501
2023-09-27 18:15:00+00:00,21.843168
2023-09-28 18:15:00+00:00,21.928587
2023-09-29 18:15:00+00:00,22.432753
2023-09-30 18:15:00+00:00,22.251497
2023-10-01 18:15:00+00:00,21.191084
2023-10-02 18:15:00+00:00,21.522331
2023-10-03 18:15:00+00:00,20.076502
2023-10-04 18:15:00+00:00,21.32025
2023-10-05 18:15:00+00:00,20.791082
2023-10-06 18:15:00+00:00,20.478584
2023-10-07 18:15:00+00:00,20.045252
2023-10-08 18:15:00+00:00,20.299416
2023-10-09 18:15:00+00:00,19.791086
2023-10-10 18:15:00+00:00,19.134832
2023-10-11 18:15:00+00:00,18.770252
2023-10-12 18:15:00+00:00,18.659834
2023-10-13 18:15:00+00:00,18.074415
2023-10-14 18:15:00+00:00,17.966084
2023-10-15 18:15:00+00:00,17.228584
2023-10-16 18:15:00+00:00,17.622334
2023-10-17 18:15:00+00:00,16.391083
2023-10-18 18:15:00+00:00,16.501497
2023-10-19 18:15:00+00:00,16.766087
2023-10-20 18:15:00+00:00,16.39317
2023-10-21 18:15:00+00:00,17.032751
2023-10-22 18:15:00+00:00,17.139002
2023-10-23 18:15:00+00:00,17.251501
2023-10-24 18:15:00+00:00,17.32858
2023-10-25 18:15:00+00:00,17.189001
2023-10-26 18:15:00+00:00,17.06817
2023-10-27 18:15:00+00:00,16.816084
2023-10-28 18:15:00+00:00,16.79733
2023-10-29 18:15:00+00:00,17.736917
2023-10-30 18:15:00+00:00,17.972334
2023-10-31 18:15:00+00:00,17.97442
2023-11-01 18:15:00+00:00,16.734835
2023-11-02 18:15:00+00:00,16.099417
2023-11-03 18:15:00+00:00,15.543168
2023-11-04 18:15:00+00:00,15.701501
2023-11-05 18:15:00+00:00,15.559834
2023-11-06 18:15:00+00:00,15.955666
2023-11-07 18:15:00+00:00,15.868165
2023-11-08 18:15:00+00:00,15.511916
2023-11-09 18:15:00+00:00,14.918168
2023-11-10 18:15:00+00:00,14.620251
2023-11-11 18:15:00+00:00,15.364001
2023-11-12 18:15:00+00:00,16.1515
2023-11-13 18:15:00+00:00,16.266085
2023-11-14 18:15:00+00:00,15.884834
2023-11-15 18:15:00+00:00,15.714
2023-11-16 18:15:00+00:00,16.503584
2023-11-17 18:15:00+00:00,15.399415
2023-11-18 18:15:00+00:00,14.5265
2023-11-19 18:15:00+00:00,15.670249
2023-11-20 18:15:00+00:00,14.89108
2023-11-21 18:15:00+00:00,13.734836
2023-11-22 18:15:00+00:00,14.549418
2023-11-23 18:15:00+00:00,14.847335
2023-11-24 18:15:00+00:00,14.530669
2023-11-25 18:15:00+00:00,14.980667
2023-11-26 18:15:00+00:00,15.501499
2023-11-27 18:15:00+00:00,15.241085
2023-11-28 18:15:00+00:00,14.672332
2023-11-29 18:15:00+00:00,13.886917
2023-11-30 18:15:00+00:00,13.959834
2023-12-01 18:15:00+00:00,14.361917
2023-12-02 18:15:00+00:00,14.834834
2023-12-03 18:15:00+00:00,13.272332
2023-12-04 18:15:00+00:00,15.547337
2023-12-05 18:15:00+00:00,15.074418
2023-12-06 18:15:00+00:00,12.839001
2023-12-07 18:15:00+00:00,12.749416
2023-12-08 18:15:00+00:00,12.488999
2023-12-09 18:15:00+00:00,12.093167
2023-12-10 18:15:00+00:00,12.424417
2023-12-11 18:15:00+00:00,11.139
2023-12-12 18:15:00+00:00,10.603584
2023-12-13 18:15:00+00:00,11.618167
2023-12-14 18:15:00+00:00,10.843166
2023-12-15 18:15:00+00:00,11.236917
2023-12-16 18:15:00+00:00,11.464001
2023-12-17 18:15:00+00:00,11.661918
2023-12-18 18:15:00+00:00,10.041083
2023-12-19 18:15:00+00:00,12.039001
2023-12-20 18:15:00+00:00,13.368165
2023-12-21 18:15:00+00:00,12.893168
2023-12-22 18:15:00+00:00,12.5077505
2023-12-23 18:15:00+00:00,12.630668
2023-12-24 18:15:00+00:00,11.980668
2023-12-25 18:15:00+00:00,12.5015
2023-12-26 18:15:00+00:00,12.222335
2023-12-27 18:15:00+00:00,11.893168
2023-12-28 18:15:00+00:00,12.405667
2023-12-29 18:15:00+00:00,12.645251
2023-12-30 18:15:00+00:00,12.366082
2023-12-31 18:15:00+00:00,11.295249
2024-01-01 18:15:00+00:00,10.247333
2024-01-02 18:15:00+00:00,10.124416
2024-01-03 18:15:00+00:00,10.899417
2024-01-04 18:15:00+00:00,10.836915
2024-01-05 18:15:00+00:00,10.759833
2024-01-06 18:15:00+00:00,11.203584
2024-01-07 18:15:00+00:00,10.399416
2024-01-08 18:15:00+00:00,11.076501
2024-01-09 18:15:00+00:00,11.632749
2024-01-10 18:15:00+00:00,9.7160845
2024-01-11 18:15:00+00:00,10.843166
2024-01-12 18:15:00+00:00,12.43275
2024-01-13 18:15:00+00:00,12.268167
2024-01-14 18:15:00+00:00,12.22025
2024-01-15 18:15:00+00:00,10.599416
2024-01-16 18:15:00+00:00,9.14525
2024-01-17 18:15:00+00:00,8.601499
2024-01-18 18:15:00+00:00,8.759833
2024-01-19 18:15:00+00:00,8.730666
2024-01-20 18:15:00+00:00,9.084832
2024-01-21 18:15:00+00:00,9.484834
2024-01-22 18:15:00+00:00,9.605667
2024-01-23 18:15:00+00:00,9.284835
2024-01-24 18:15:00+00:00,9.15775
2024-01-25 18:15:00+00:00,9.249416
2024-01-26 18:15:00+00:00,9.380667
2024-01-27 18:15:00+00:00,9.5765
2024-01-28 18:15:00+00:00,10.7265005
2024-01-29 18:15:00+00:00,9.7890005
2024-01-30 18:15:00+00:00,10.341084
2024-01-31 18:15:00+00:00,9.086917
2024-02-01 18:15:00+00:00,10.08275
2024-02-02 18:15:00+00:00,11.016084
2024-02-03 18:15:00+00:00,9.064
2024-02-04 18:15:00+00:00,10.797334
2024-02-05 18:15:00+00:00,9.697333
2024-02-06 18:15:00+00:00,10.493168
2024-02-07 18:15:00+00:00,10.153584
2024-02-08 18:15:00+00:00,10.12025
2024-02-09 18:15:00+00:00,12.430667
2024-02-10 18:15:00+00:00,12.953584
2024-02-11 18:15:00+00:00,13.751502
2024-02-12 18:15:00+00:00,13.849419
2024-02-13 18:15:00+00:00,12.332747
2024-02-14 18:15:00+00:00,13.230667
2024-02-15 18:15:00+00:00,13.774418
2024-02-16 18:15:00+00:00,13.626502
2024-02-17 18:15:00+00:00,13.889
2024-02-18 18:15:00+00:00,13.693168
2024-02-19 18:15:00+00:00,14.6535845
2024-02-20 18:15:00+00:00,13.464
2024-02-21 18:15:00+00:00,11.6640005
2024-02-22 18:15:00+00:00,10.886917
2024-02-23 18:15:00+00:00,11.218167
2024-02-24 18:15:00+00:00,11.620251
2024-02-25 18:15:00+00:00,13.361916
2024-02-26 18:15:00+00:00,14.011917
2024-02-27 18:15:00+00:00,14.739001
2024-02-28 18:15:00+00:00,14.399417
2024-02-29 18:15:00+00:00,15.257751
2024-03-01 18:15:00+00:00,15.003582
2024-03-02 18:15:00+00:00,13.582751
2024-03-03 18:15:00+00:00,14.584835
2024-03-04 18:15:00+00:00,15.501503
2024-03-05 18:15:00+00:00,15.876503
2024-03-06 18:15:00+00:00,15.4348345
2024-03-07 18:15:00+00:00,15.059834
2024-03-08 18:15:00+00:00,15.574417
2024-03-09 18:15:00+00:00,16.334835
2024-03-10 18:15:00+00:00,16.626501
2024-03-11 18:15:00+00:00,17.103582
2024-03-12 18:15:00+00:00,17.497332
2024-03-13 18:15:00+00:00,17.405666
2024-03-14 18:15:00+00:00,17.724419
2024-03-15 18:15:00+00:00,17.389002
2024-03-16 18:15:00+00:00,17.816084
2024-03-17 18:15:00+00:00,17.841084
2024-03-18 18:15:00+00:00,17.35775
2024-03-19 18:15:00+00:00,15.051498
2024-03-20 18:15:00+00:00,14.543167
2024-03-21 18:15:00+00:00,14.884833
2024-03-22 18:15:00+00:00,15.353584
2024-03-23 18:15:00+00:00,16.180668
2024-03-24 18:15:00+00:00,15.997334
2024-03-25 18:15:00+00:00,17.030668
2024-03-26 18:15:00+00:00,16.741083
2024-03-27 18:15:00+00:00,17.278582
2024-03-28 18:15:00+00:00,17.805668
2024-03-29 18:15:00+00:00,18.668169
2024-03-30 18:15:00+00:00,18.934832
2024-03-31 18:15:00+00:00,19.716085
2024-04-01 18:15:00+00:00,20.866085
2024-04-02 18:15:00+00:00,20.718168
2024-04-03 18:15:00+00:00,21.530664
2024-04-04 18:15:00+00:00,21.620253
2024-04-05 18:15:00+00:00,21.491087
2024-04-06 18:15:00+00:00,20.895252
2024-04-07 18:15:00+00:00,19.928583
2024-04-08 18:15:00+00:00,20.561916
2024-04-09 18:15:00+00:00,21.4265
2024-04-10 18:15:00+00:00,20.201502
2024-04-11 18:15:00+00:00,20.278582
2024-04-12 18:15:00+00:00,21.5515
2024-04-13 18:15:00+00:00,22.189001
2024-04-14 18:15:00+00:00,23.378584
2024-04-15 18:15:00+00:00,23.46192
2024-04-16 18:15:00+00:00,22.497337
2024-04-17 18:15:00+00:00,23.09108
2024-04-18 18:15:00+00:00,22.838999
2024-04-19 18:15:00+00:00,23.914
2024-04-20 18:15:00+00:00,24.728584
2024-04-21 18:15:00+00:00,24.724417
2024-04-22 18:15:00+00:00,23.559837
2024-04-23 18:15:00+00:00,23.422335
2024-04-24 18:15:00+00:00,24.074415
2024-04-25 18:15:00+00:00,24.349417
2024-04-26 18:15:00+00:00,24.349419
2024-04-27 18:15:00+00:00,24.093164
2024-04-28 18:15:00+00:00,24.732752
2024-04-29 18:15:00+00:00,25.141085
2024-04-30 18:15:00+00:00,23.632746
2024-05-01 18:15:00+00:00,22.595251
2024-05-02 18:15:00+00:00,23.739004
2024-05-03 18:15:00+00:00,23.636919
2024-05-04 18:15:00+00:00,23.17025
2024-05-05 18:15:00+00:00,23.230669
2024-05-06 18:15:00+00:00,19.33275
2024-05-07 18:15:00+00:00,18.20775
2024-05-08 18:15:00+00:00,19.455667
2024-05-09 18:15:00+00:00,19.984835
2024-05-10 18:15:00+00:00,19.70775
2024-05-11 18:15:00+00:00,19.397335
2024-05-12 18:15:00+00:00,19.861917
2024-05-13 18:15:00+00:00,21.061918
2024-05-14 18:15:00+00:00,22.066086
2024-05-15 18:15:00+00:00,22.961914
2024-05-16 18:15:00+00:00,23.976503
2024-05-17 18:15:00+00:00,24.168169
2024-05-18 18:15:00+00:00,22.953585
2024-05-19 18:15:00+00:00,22.247332
2024-05-20 18:15:00+00:00,22.703585
2024-05-21 18:15:00+00:00,22.10983
2024-05-22 18:15:00+00:00,22.468164
2024-05-23 18:15:00+00:00,23.338999
2024-05-24 18:15:00+00:00,23.709833
2024-05-25 18:15:00+00:00,23.641085
2024-05-26 18:15:00+00:00,23.478584
2024-05-27 18:15:00+00:00,22.055666
2024-05-28 18:15:00+00:00,23.368166
2024-05-29 18:15:00+00:00,25.403582
2024-05-30 18:15:00+00:00,24.826502
2024-05-31 18:15:00+00:00,22.872335
2024-06-01 18:15:00+00:00,23.441084
2024-06-02 18:15:00+00:00,22.845251
2024-06-03 18:15:00+00:00,22.672335
2024-06-04 18:15:00+00:00,22.451498
2024-06-05 18:15:00+00:00,23.49317
2024-06-06 18:15:00+00:00,22.016083
2024-06-07 18:15:00+00:00,23.034836
2024-06-08 18:15:00+00:00,24.65567
2024-06-09 18:15:00+00:00,25.518167
2024-06-10 18:15:00+00:00,24.351501
2024-06-11 18:15:00+00:00,25.070251
2024-06-12 18:15:00+00:00,24.539003
2024-06-13 18:15:00+00:00,
2024-06-14 18:15:00+00:00,
